User Id,Username,Comment Text,Date
56831113674,its_monikakour18,Send me pic on 🇩🇪 @deutschland_community,2023-06-03 12:31
173674206,jordanevans1,🙌🙌🙌,2023-06-03 12:32
28734865512,bassumopenair,🔥🔥,2023-06-03 13:04
6337360310,mrbigtwinhamburg,👏🤘,2023-06-03 13:33
184751168,markalexandererber,🔥🔥🔥,2023-06-03 20:53
54305201688,me_eraji,❤️🔥,2023-06-04 21:38
37508515011,marinamaag,🔥🔥Great 🔥🔥,2023-06-05 12:14
53861136347,instaof322,Wow send it to @hamburg._life,2023-06-04 10:41
11578763981,deemc1966hh,See you in Kiel,2023-06-04 11:29
4180774421,tomrockcircuz,Kiel ahoi !!!!,2023-06-04 21:16
28885261,rach_romantic,❤️❤️ 🔥🔥🔥,2023-06-05 16:34
7085121386,juliane_ice,😮 Whose hand is broken?? Get well soon!! The show at Radio Bob stage in Kiel on the 18th is still on my list... 🤞,2023-06-05 16:48
6337360310,mrbigtwinhamburg,Get well soon..and take care of yourself 🤘,2023-06-05 17:37
42102071541,instacan74,Do ya rocking best guys! 🤘,2023-06-05 22:36
38451142694,elenir.lachlagos,Oh damn. Hope it all heals soon.,2023-06-06 17:59
193197070,vikingmoonracer,Hell yeah!  I’m still looking/waiting for Here To Stay to be available 🤞🏽🤞🏽,2023-06-06 15:16
1995144866,bfidol,❤️❤️❤️,2023-06-06 19:32
193197070,vikingmoonracer,@theanswerrock much appreciated!! ⚡️🤘🏽⚡️,2023-06-06 19:57
1474738769,carmiesan.one,that voice! 🔥🎶🥰 xx,2023-06-06 21:38
20786508358,wasorwellright,"Have always loved this. Never got why it wasn't on the original Rise release! Picked up the 2 disc Rise special edition when it came out cos it had this, So Cold (another banger btw) and the Sweet Emotion cover.",2023-06-06 21:43
208982790,mayalove1,DOPENESS!!!!! Your voice is 🔥🔥🔥,2023-06-06 22:46
8633380,deibiss,🔥🔥,2023-06-07 08:02
1575272191,goldenrobotrecords,🔥🔥,2023-06-09 22:07
193197070,vikingmoonracer,Hell yeah!  I’m still looking/waiting for Here To Stay to be available 🤞🏽🤞🏽,2023-06-06 15:16
1995144866,bfidol,❤️❤️❤️,2023-06-06 19:32
193197070,vikingmoonracer,@theanswerrock much appreciated!! ⚡️🤘🏽⚡️,2023-06-06 19:57
1474738769,carmiesan.one,that voice! 🔥🎶🥰 xx,2023-06-06 21:38
20786508358,wasorwellright,"Have always loved this. Never got why it wasn't on the original Rise release! Picked up the 2 disc Rise special edition when it came out cos it had this, So Cold (another banger btw) and the Sweet Emotion cover.",2023-06-06 21:43
208982790,mayalove1,DOPENESS!!!!! Your voice is 🔥🔥🔥,2023-06-06 22:46
8633380,deibiss,🔥🔥,2023-06-07 08:02
1575272191,goldenrobotrecords,🔥🔥,2023-06-09 22:07
59590055053,self_love_queen34,Send it on👉 @hamburg_community_,2023-06-17 13:20
48685299344,octopus.music.london,Oh man - two Octopus favourites on the same stage! 🔥,2023-06-17 13:38
2021718828,ryanomilligan,Fucking love this!!! 🤘,2023-06-17 13:47
184751168,markalexandererber,🔥🔥🔥🔥,2023-06-17 14:20
5648346448,beastiebutterflypma,Ahhhhh! Please tour together ❤️❤️❤️,2023-06-17 21:33
58459191713,kebaat_h_,SEND PIC ON 😍@life_of_belgium_,2023-06-17 11:22
9283354373,naresh_0057,send it on 👉 @belgium_community_,2023-06-17 11:25
285586072,graspopmetalmeeting,🤘🤘,2023-06-17 11:52
58459191713,kebaat_h_,SEND PIC ON 😍@life_of_belgium_,2023-06-17 11:22
9283354373,naresh_0057,send it on 👉 @belgium_community_,2023-06-17 11:25
285586072,graspopmetalmeeting,🤘🤘,2023-06-17 11:52
53497529489,instaof320,Wow send it to @hamburg._life,2023-06-19 10:21
53141406029,foot_print0009,𝗦𝗘𝗡𝗗 𝗣𝗜𝗖𝗦  @germanyexplors,2023-06-19 10:25
54414034246,kair1289,Send it on👉 @hamburg_community_,2023-06-19 10:29
1575272191,goldenrobotrecords,🔥🔥🔥🔥,2023-06-19 10:42
28885261,rach_romantic,❤️❤️❤️❤️yasssss,2023-07-08 13:38
48685299344,octopus.music.london,Just checked my watch. Yes; spot on. It is time. Go get them! 🔥,2023-07-08 14:15
59456520108,travel_lover_.18,Send it On 👉 @belgium_community_,2023-06-28 14:10
28885261,rach_romantic,🔥🔥🔥,2023-06-28 14:55
48835945417,tar_khan59,SEND PIC ON ⚡ @LIFE__OF_BELGIUM,2023-06-28 14:58
303929315,danne_ericsson,🤘🤘🤘,2023-06-28 15:02
193197070,vikingmoonracer,Awesome!!,2023-06-28 15:13
45377434618,phil_from_afar,Glad that I could at least see your final 3 songs! 🖤,2023-06-28 15:17
53956304278,juley294,send it on @belgium_life_,2023-06-28 15:29
1745407062,willmanser,"I was there, first time seeing you live in 10 years! Awesome to hear the songs live again 🤘",2023-06-28 16:04
5721149168,maxi_sosa_91,❤️ se vieneee 🇦🇷🇦🇷🇦🇷🇦🇷🤘🤘,2023-06-28 16:23
8633380,deibiss,🤘🤘 🔥🔥,2023-06-28 22:32
1567371536,flowersandseacreatures,👏👏🔥🔥,2023-06-28 23:45
1575272191,goldenrobotrecords,🔥🔥🔥🔥🔥🔥🔥,2023-07-08 22:14
52908583622,chilli1945,Send it on @Germany_explores 🇩🇪,2023-06-29 15:00
45377434618,phil_from_afar,See you there! 🖤 @roxy.ulm @hirschnbg @concertbuero_franken @colos_saal_aschaffenburg,2023-06-29 15:09
2302588469,rogernee,"We need a Derry gig next year , I'm gna be 50!!!😀🤘🎸🎶🔊🔊",2023-06-29 15:44
3284021451,yateswesley64,@mcjanos Auf ins Colossal 😜🤙🏻,2023-06-29 16:01
10608310,marshallamp04,Come to Canada eh!  East coast!!,2023-06-29 16:22
1438758384,vasquito.aguirreok,ARGENTINAAAAAA PLS,2023-06-29 16:25
1438758384,vasquito.aguirreok,"@theanswerrock It would be an honor for us to play with you in our country, the @hellhounds_oficial love you very much. Hopefully we can see you around soon",2023-06-29 17:03
1481468589,mcjanos,@yateswesley64 wie cool,2023-06-29 17:18
7409684805,matzerocks,Aschaffenburg juhuuuu 🔥🔥🔥,2023-06-29 18:35
295603265,rocio_dtm,Hi! Will you come with Sundowners Tour to Madrid??🙌🙌,2023-06-29 18:40
2357956569,sophie_mannott,That's great news 🔥 so happy to see you again in Hamburg 😍,2023-06-29 19:03
45716640670,darkoverdark,Spain? @heartofgoldspain please,2023-06-29 19:07
15976612825,matrosenanzug,See you in Aschaffenburg...😎🔥🎸,2023-06-29 22:03
1279576876,lucaguarise,Any chance for Italy?,2023-06-30 00:29
45716640670,darkoverdark,@theanswerrock @davidjimenezumalacarregui They're eager to come back. Whst fo you think?,2023-06-30 22:49
8633380,deibiss,@theanswerrock yes please!!!!🙏 Madrid soon 🙏,2023-07-01 12:46
295603265,rocio_dtm,@theanswerrock We hope to see you here soon :) We can't wait ❤️,2023-07-01 15:14
1226046814,lucaballatori,Goosebumps every time I listen to this song.,2023-07-09 16:45
5974557694,p.madronet,J'adore The Answer !!!! et le jeu de James 🤘🥁,2023-07-10 06:14
5727159794,rippche_mit_kraut,@lucaballatori one of their very best 🙏,2023-07-10 20:37
1488811007,martin.turner.965,One to play at @steelhousefest then @theanswerrock 😉 👊🎸🎤🥁👊,2023-07-11 11:41
43001266,blackhamimages,Yes ladz🔥,2023-06-29 13:51
28221821851,firevoltmanchester,"Awesome, we can’t wait to see you at Firevolt 🤘💜🤘",2023-06-29 17:31
1669509503,fedespirandelli,Its time for a live álbum!!! (+ blu ray)!!! And come to Argentina please!! 😎🤘,2023-06-29 18:00
481704725,steelhousefest,Get up the mountain 🏴󠁧󠁢󠁷󠁬󠁳󠁿,2023-07-10 17:12
1567191680.0,Andy Fox,And also getting a play tonight on Detroits Krush Nation and WNYC- DB in the USA 🇺🇸 thanks your old mate Andy Fox !,2022-11-05 20:39
531360828.0,Pete Hurst,Maureen Parslow,2023-02-09 22:04
100007890841794.0,Scott Lang,I'm so sorry about your stolen car 😞 I was a victim too until someone recommended me to a professional Tech guy @ #fixxycyber on Instagram. I can't believe he tracked and recovered my car back 😊🙏,2023-06-25 18:46
802082261.0,David Black,Let’s hope the thieves stupidity catches up with them! On a positive note - great review of the new album in Classic Rock.,2023-03-02 13:45
100009822378062.0,Steve Rolick,what a bunch of low lifes KARMA will visit you,2023-03-02 01:16
100006316635081.0,Mandy Wheatcroft,"There is a big guitar auction this month, near Gloucester, if I see the advert for it I will let you know the name, might be worth sending them the details of missing gear.",2023-03-01 22:23
100000131433709.0,Daz Mowforth,Can't believe they stole all your empty beers too....lunatics!!,2023-03-01 22:01
100000169564028.0,Nick Edwards,Do you have a list of equipment gone. And serial number of the guitars. ?,2023-03-02 07:43
100006784548943.0,Lisa McNamara,I'm just glad none of you were hurt,2023-03-02 04:12
100007934769583.0,Phillip Wray,Any prints on the case ???,2023-03-01 22:35
516292816.0,Stephen Fitzsimons,#peoplearecunts,2023-03-08 04:58
100006556896905.0,Nick Hurt,Oxygen thieves are they. 🤬,2023-03-01 22:47
512703556.0,Graham J Andy,Can't wait - I'm going to bed early so tomorrow comes quicker. Really should remind myself I'm 56!,2022-10-10 21:48
100000033513850.0,Sean Elvin,Rock and Roll,2022-10-10 21:04
774362375.0,Björn Dernestam,Yes!,2022-10-10 18:42
100001309926026.0,Magdalena Walawko,Yeah🙏❤️❤️❤️❤️,2022-10-10 19:01
837843055.0,Lisa Murch-Thompson,"Ooh, looking forward to it..",2022-10-10 19:29
100003637099903.0,Jimmy Del,Yes lads🤘🤘🤘,2022-10-10 19:22
805385602.0,Dave Clarke,Nice one see you on the boat in Bristol 🤘🏼💕,2022-10-10 19:02
100006784548943.0,Lisa McNamara,Miss seeing you guys,2022-10-11 01:43
100034886021578.0,Steven Jackson,"Good luck lads

Looking forward to it",2022-10-10 19:16
100008344477474.0,Keith Nixon,"Excellent band, looking forward to the 100 Club 🤘🏻",2022-10-10 19:04
1646538418.0,Noel Feely,Nice to see Under the Sky USA red vinyl promo there.,2019-10-19 01:13
100009971615696.0,Bob Schuler,Love you guys,2018-11-23 01:23
828460108.0,Eugene O'Furphy,"Should have most, even the keep believin' ep loved that track",2018-11-22 21:47
100000157995831.0,Darren Wright,"desperate to get a copy of Breakdown Honey ep, only one I'm missing!!",2018-11-22 19:00
1646538418.0,Noel Feely,I have first issue of rise but no artwork did it come with artwork??????,2018-11-22 18:58
1475444813.0,Ry An,Still don't have Breakdown Honey.,2018-11-22 18:43
1254572417.0,Reinaldo Alves,"I think I got most of this and some others, maybe what really is missing are the very early singles.",2018-11-22 16:53
837843055.0,Lisa Murch-Thompson,Where has the time gone.. We need a new one added to the collection 😉🎤🎸🎶,2018-11-22 16:20
100001084546031.0,Nigel Nattrass,"Micky Waters...Hope all's well at your end, mate....I am still trying to get my hands on the ""Breakdown Honey"" and ""Come On, Free Me"" EPs, and the original ""Rise"" single.  (I found ""End Your Day On A High"" on eBay) .  Surely there must be odd copies of the others lying around somewhere ?  Cash waiting...  ;-)   And does a recording of ""Ghost Dance"" exist ?   ;-)",2018-11-22 14:11
522320031.0,Louise Neeson,Nice!,2018-11-22 14:48
100009201366910.0,Roisin ONeill,we will go soon...next time then  ..is that the Answer you want to hear,2017-11-24 20:53
100002865775786.0,Yana Rock,"Awesome gig in Wolverhampton last night, guys! Thank you! Glad you found ""Sainsbury's"" 😉😁",2017-11-24 15:44
1042745700.0,Anne Marie ODea,Andrea Janet,2017-11-24 03:06
580653507.0,Denise Mahon,Wish I could be in Wolves tonight Roisin:-),2017-11-23 18:27
1586582257.0,Joaquim Exposito Perez,Three amazing men!!!🤘🤘🤘,2017-11-23 18:10
1351553400.0,Johann Peters,,2017-11-23 17:44
1351553400.0,Johann Peters,Ha Mickey! Great your on tour with Faster. I hung with Taime Downe a couple 4th of July’s back in Astoria Oregon. With his old tour manager Sean Tichenor. Your in good company! Tell him hello!,2017-11-23 17:44
100000657557813.0,Wendy Leech Heaton,"See you later, but can I ask a favour, traffic is bloody awful so can you all be late starting then we don't miss anything please. En route from Warwick.",2017-11-23 17:36
100001333268475.0,Michael Smyth,"have a great last show tonight guys. The Answer, c u all at the xmas party",2017-11-23 17:05
100001526367566.0,Charlotte Caddick,Keep rockin guys love ya.xx,2017-11-23 17:01
100009201366910.0,Roisin ONeill,we will go soon...next time then  ..is that the Answer you want to hear,2017-11-24 20:53
100002865775786.0,Yana Rock,"Awesome gig in Wolverhampton last night, guys! Thank you! Glad you found ""Sainsbury's"" 😉😁",2017-11-24 15:44
1042745700.0,Anne Marie ODea,Andrea Janet,2017-11-24 03:06
580653507.0,Denise Mahon,Wish I could be in Wolves tonight Roisin:-),2017-11-23 18:27
1586582257.0,Joaquim Exposito Perez,Three amazing men!!!🤘🤘🤘,2017-11-23 18:10
1351553400.0,Johann Peters,,2017-11-23 17:44
1351553400.0,Johann Peters,Ha Mickey! Great your on tour with Faster. I hung with Taime Downe a couple 4th of July’s back in Astoria Oregon. With his old tour manager Sean Tichenor. Your in good company! Tell him hello!,2017-11-23 17:44
100000657557813.0,Wendy Leech Heaton,"See you later, but can I ask a favour, traffic is bloody awful so can you all be late starting then we don't miss anything please. En route from Warwick.",2017-11-23 17:36
100001333268475.0,Michael Smyth,"have a great last show tonight guys. The Answer, c u all at the xmas party",2017-11-23 17:05
100001526367566.0,Charlotte Caddick,Keep rockin guys love ya.xx,2017-11-23 17:01
100001376301275.0,Rian Kusters,Great gig!,2023-03-29 15:41
660160017.0,Patrick van Maris,Great show. Hope you enjoy the ret of the tour,2023-03-27 17:39
100002980923899.0,Dennis Moerings,Great show 🤘🤘,2023-03-27 17:12
100051566895386.0,Hans Van Uden,"We had a great time in W2 .
Thank you",2023-03-27 15:44
100004492448150.0,Marion Pieters,Thx for the rocking show. And a great new album 🤘,2023-03-27 18:31
100009822378062.0,Steve Rolick,The new disc was well worth the wait it rocks :),2023-03-27 15:05
100000155336251.0,Adele Wright,Fabulous Pic! 👍🎶❤️,2023-03-27 17:21
100003298334961.0,Martin Krouwel,Great concert in w2🙏,2023-03-27 15:29
1587506109.0,Maike Martens,Two more sleeps!!!,2023-03-27 15:29
100001618174449.0,Frank Reifenscheidt,"turock - disco, live-club and lounge in Essen is waiting for you 😎 RnR!!",2023-03-27 15:03
100001399483646.0,Stan Ward,OMG ITS GREAT HAVING YOU GUYS BACK. CAN'T WAIT TIL THE WHOLE ALBUM DROPS,2022-10-12 00:39
100015364547902.0,Gaz Heath,"Great sound & timeless, I love it.♠️",2022-10-13 21:27
667396114.0,Allison Sutherland,"Never, in the history of music videos, has the drummer featured so prominently ... cracking work lads!",2022-10-11 11:02
665545578.0,Brian Ager,Great to have you guys back where you should be. Looking forward to catching up with you all at Rockstock 👌,2022-10-11 13:31
100006327513392.0,Geoff Winn,Sounds great - cannot wait for the new album guys👍👍,2022-10-13 21:18
100000511076433.0,Michael Dwyer,"Super stuff, cant wait for new album",2022-10-11 17:00
1513998148.0,Diego Ponce,"Thank you so much, guys!!! Happy you're back. Awsome song!!!",2022-10-11 10:43
742496076.0,Gary Wynne,"Looking forward to seeing you in Birmingham and in London lads,",2022-10-11 09:52
100008492197089.0,Dave Powell,"Back on top form ""brothers"" 😎❤️😎",2022-10-11 11:23
100029389621529.0,Jim Smith,Great track. Roll on march at the key club,2022-10-11 10:03
100001264498128.0,Paul Smith,"The answer are back !!
Great sound ..again 
Roll on leeds 👌",2022-10-11 21:40
100000709744439.0,Ian Gallears,"Oh me like.
Me like very very much.
Welcome back boys, you've been missed.",2022-10-11 17:15
1785784452.0,Martin Field,"Great to see Band back recording and playing live, I always loved these Dudes.",2022-10-11 11:22
1660890806.0,John Kelly,Cracking stuff. Looking forward to hearing the rest of the album and seeing you guys live,2022-10-11 09:55
100028170193863.0,Chris Mirtschin,Awesome track. Looking forward to the new album 🤘😎,2022-10-11 09:51
1597683379.0,Joan Mas,"What a great way to start the day. Welcome back, I've been waiting for your return sooooo long!!!!",2022-10-12 08:58
100006212282296.0,Dariusz Konieczny,"Woooow, it' great. Give us another one please.",2022-10-11 15:19
100000370325975.0,Adam Stewart,Nice to see you back!!!,2022-10-11 19:00
580653507.0,Denise Mahon,"Fabulous, great sound🌟",2022-10-11 17:42
100064756280222.0,Roadie TV,Praise to The Answer 🤟,2022-10-11 10:10
100002515910578.0,Mark Zig Mills,Love it....any Irish date's for the tour 🤘,2022-10-11 10:52
1004660285.0,Giuseppe Mazzotta,Greaaaaat sound guys!Love it!,2022-10-11 10:19
513677495.0,Phil Myth,All of the groove. Love it 🤘,2022-10-11 10:20
756933555.0,Andrew Lee,"Cracking tune. Love the fuzzy guitar tone and the low and dirty bass. The melody carries really with a real groove through the whole track.
Great to hear that your time apart has allowed you to come back with a twist in The Answer signature sound but is still undeniably you. Can't wait for the album.",2022-10-11 10:26
578509005.0,Rachel Green,Love it!! Shared.  Xx,2022-10-11 10:46
100001890931364.0,Tom Pfeiffer,"Killer Vibes Guys, waiting for 28.03. in Essen/Germany next to my Hometown!!!👍🤘",2022-10-13 21:33
1197542524.0,Erlantz Ugarte,Yeaaahhh!  Great! Rock n roll fever! 👏,2022-10-11 11:21
1567191680.0,Andy Fox,"Excellent track! Great to hear that familiar sound, but obviously different !",2022-10-11 10:12
1334494384.0,Piero Di Florio,"Please, come back to Italy!!! 🙏🙏🤘🤘🤘",2022-10-11 11:19
1327686063.0,Jordane Ghilain,Great comeback! Love it! Can't wait to see you live 🤟🏻🤟🏻🤟🏻,2022-10-11 10:03
100010203875181.0,Steve Wyatt,Can't wait for you guys to do this song when i see in Bristol next year!!!!,2022-10-11 15:28
1011795188.0,Dee Faulkner,Fantastic! Great to have you back guys xxx,2022-10-11 10:11
100002440737696.0,Patrick McCarthy,"The day won't gett better, fantastic start to the day, this will be bouncing about in my head all day 👍",2022-10-11 10:18
100013270368243.0,Matt Fitzsimons,Pure Groove lads. Loving that bass riff. 🙌,2022-10-11 09:58
100000598011964.0,Ian Jones,Spot on guys! Been singing it all day!😎,2022-10-11 16:44
100004449425278.0,Dave White,Awesome guys.  Bring on that album. 🤘🤘🤘,2022-10-11 09:54
528079614.0,Stephen Dixon,Love it. Can't wait for the album,2022-10-11 10:33
100006414067978.0,Laurent Le Marquis,"Love that rythme!
U r back in the game! 🤘🎸👍
Hope to see u soon in France. 
For those about to rock , I salute U !",2022-10-11 10:45
100026923874824.0,Jules Clark,"Brilliant, can't wait to see you again and listen to the new album 🤘🤘🤘",2022-10-11 10:25
551130395.0,Matthew Gill,Absolutely fucking love this! New favourite song of 22 🤘🏻🤘🏻,2022-10-11 11:39
100000692773798.0,Mary Waters-Napier,"Amazing track, on loop love it 🔥🤟",2022-10-11 10:36
613509965.0,Paul Noble,"So good to have you back boys, you've been missed!!!",2022-10-11 12:51
100010006488650.0,Alan Nicholson,Lucky enough to see you support whitesnake and Mr big can't wait to see you again at Waterloo Blackpool with your new stuff keep on rocking guys 🤘,2022-10-12 21:09
100043928053393.0,Michael Brown,"Absolutely superb, welcome back!",2022-10-11 18:34
1216843223.0,Pete Bennett,Instant BANGER!!! Can't wait to hear more,2022-10-11 10:05
100017809030619.0,Paul Palmer,First time I've heard you guys and I'm blown away absolutely awesome,2022-10-14 22:15
100012724567132.0,Trevor Taylor,"Absolutely brilliant. Best rock band ever to come out of Ireland since Thin Lizzy and my all time hero Rory Gallagher.  Seen you guys way back in the beginning in Quinns.  Spoke and had a  drink with Cormac who asked me what did I think.  My reply was if I could win the lottery, I'd become their manager. 😁 From an old rocker off  to see Deep Purple next week ""Keep on Rockin"".  Brilliant single and looking forward to a gig when you are all back home! 🤘🤘🤘☠☠☠",2022-10-14 10:22
1444580745.0,Dermot Mills,Great stuff. Welcome back,2022-10-11 10:53
100001052405687.0,Moore Kieran,Sounds great on my phone cant wait to blast it  on my Marshall speaker when i get home 🔊,2022-10-12 13:28
557682264.0,Mark Besley,What a fabulous track. Is that a Hammond keyboard sound I detect in the background? Would love to see you take a keyboard player out on the tour🎹🙂,2022-10-11 11:44
1234705955.0,Mick Howson,The future sounds very bright. Really looking forward to the new album,2022-10-11 22:29
100006784548943.0,Lisa McNamara,Can't wait to add it to my collection,2022-10-14 00:03
638885886.0,Richard Lewis,Awesome stuff. The Answer back to what they do best. Hope to see you on tour soon (Steelhouse is calling you) \m/,2022-10-11 09:58
611029861.0,Barry Kearney,"Yeahhhh, class lads. Love it 👏👏👏🤘",2022-10-11 10:37
100006556896905.0,Nick Hurt,Mint. Can’t wait til Feb in Leeds. 👊🏻🤘🏻,2022-10-11 19:12
1590835086.0,Phil Lord,Looking forward to leeds,2022-10-11 11:51
1254681079.0,Sven Röck,Love it,2022-10-11 18:32
1093763096.0,Sean McQuaid,Great start to a morning,2022-10-11 09:52
575398695.0,Brendan Pearson,Love the new song can’t wait till I see you guys in Leeds 🤘🤘,2022-10-11 20:02
100000033513850.0,Sean Elvin,"That will do lads,  shared , roll on Leeds",2022-10-11 15:04
100004355855432.0,Gary Nesbitt,It’s been a while since I last seen use,2022-10-14 07:50
1475444813.0,Ry An,See you in Leeds 😎🤟 love it,2022-10-11 15:38
100013000029424.0,Ted Pierrott,Sounds great 🎸🎸,2022-10-14 10:10
100002923621694.0,Andreas Degen,Hope you’ll come back to cologne on this Tour ? Hope to See you again..Rock over,2022-10-12 14:11
544146273.0,Paul Biff Bateman,Gréât tune 👍,2022-10-12 13:32
1617050259.0,Tami LeAnn Wilson,Love!!!!,2022-10-11 13:41
1004240698.0,Brett Birt,Amazing! Well Done!😀😎🤘,2022-10-12 04:42
1352824347.0,Mark Baker,Love it,2022-10-11 13:06
100000670542672.0,John Lynch,First time hearing that brilliant,2022-10-12 14:59
100003020748335.0,Siobhan Freeburn,Love it!,2022-10-15 13:28
1302592364.0,Bob Brodman,Awesome song!,2022-10-12 03:22
100003250562963.0,Gerard Campbell,Love it,2022-10-13 21:14
100005470306322.0,Stewart Smith,Love It -  🤘🏻🤘🏻,2022-10-12 15:59
1454888661.0,Jacqui McCann,Love it !,2022-10-13 06:29
1590217849.0,Carl Maloney,Gabrielle Maloney one of my favourite bands 👀,2022-10-11 19:57
100014089260827.0,Robb Allen Jr.,Mike Fitz Love these guys glad they’re back,2022-10-11 22:43
100001624190918.0,Luka Andresen,S van Dresen Cowbell ☝️,2022-10-11 11:22
100000963964218.0,Steve McCall,I was so scared that you guys were going to break up.  SO good to have you back!,2022-10-11 13:11
100007437212098.0,Niall Debo Carolan,Awesome track!,2022-10-11 11:51
100002982555795.0,Adi Barrett,My bestest band back together Paul Jonathan James Cove🤘🏼🤘🏼,2022-10-11 11:57
100083399406026.0,All Music Magazine,https://allmusicmagazine.com/the-answer-are-back-after-7-years-with-new-single-blood-brother/,2022-10-11 16:02
554146741.0,James McConville,Kyle Carson,2022-10-11 12:10
100001840404045.0,Tom Wright,Andrew Cherry,2022-10-11 16:41
100003565827140.0,Uxio Lopez,✊🏻🔥🔥🔥🤘,2022-10-11 10:25
754031727.0,David Stewart,Sandy Whyte,2022-10-11 12:30
754838961.0,Gavin Greer,William Stewart,2022-10-11 09:53
742496076.0,Gary Wynne,Ned Curry Nathan McKillionTheo NicolaouDerin AdebiyiMarcus RamtohulStephen Connellan,2022-10-11 09:54
1663533755.0,LucioAnto GovernaliMiglietta,,2022-10-12 16:34
735531951.0,Isabelle Bluesygirl,🔥🔥🔥👍🔥🔥🔥,2022-10-11 20:00
781079181.0,Richard Murdoch,Lillian Lemon🎵🤘💙,2022-10-11 19:26
1195530683.0,Seb Gallagher,Pierre Le Cam,2022-10-11 15:22
100006664366637.0,Seb Carter,Karen Carter,2022-10-11 11:02
100000215864135.0,Caleb Ledford,Josh Briggs,2022-10-11 18:05
100001912326216.0,Paolo Ceritano,Mario Alessiani,2022-10-11 11:58
1456806450.0,Bryanar Tennantssen,Mark,2022-10-11 10:23
510346038.0,Sophie Wood,Brad Newlands,2022-10-11 12:38
1125753007.0,Wendy Jones,Great new song looking forward to seeing you in London next year 😁,2022-11-11 18:14
100002539778368.0,Garry Strudwick,Sound Awesome Guys  Great to have you back 🎶🎶🎸🎸,2022-10-11 11:47
644457241.0,Ian Griffiths,Love it - can’t wait to see you guys again in Bristol next year 🤘😜🤘,2022-10-11 21:51
100009822378062.0,Steve Rolick,😮 NICCCCCCE well worth the wait.  Can't wait for the new disc,2022-10-11 10:50
100000719020414.0,Kev Acton,Why use an acoustic kit and mix it like a synth !,2022-10-14 15:04
100001976573970.0,Deek Houston,Cracking tune guy's 🤘🤘🤘,2022-10-13 20:55
728090940.0,Robin Blair Steward,Great tune,2022-10-11 19:33
100000097024928.0,Andy Damant,Nice fuzz tone 🤘🏻🤘🏻,2022-10-11 12:02
100022783050090.0,Alan Last,Nice.,2022-10-13 12:29
100001202052037.0,Angela Ingrey,Can't wait! Booked myself and my husband in for Nottingham and I am already buzzing 🤘,2023-02-02 20:46
1351553400.0,Johann Peters,Classic Rock! Cormac and all the guys singing sweet child of mine with tokillya shots and Guinness after a showcase from Everyday Demons release at the Mercury Lounge in NYC probably on AC/DC Rock or Bust world tour. That was superfun! I think they had an early flight next morning to Heathrow.,2023-02-06 05:40
100006784548943.0,Lisa McNamara,Can't wait to save up the money to get the CD as well as the vinyl. Ready to hear it all and see you guys live,2023-01-31 18:20
720348975.0,Derek Stabb,Tremendous song 👍🎸😎,2023-01-30 18:30
100075354473518.0,Chris Robin,Great music and a huge intro worthy of the best rRolling Stones and Black Crowes. Can't wait to listen to and buy the new album. Happy to have you back. Long live Rock'n roll and it remains very much alive!!!,2023-01-30 21:38
100043928053393.0,Michael Brown,"Done. No need to listen to the others, it is the answer 🤘",2023-01-30 19:07
100000642820501.0,Malcolm Davis,Done. Your in front at the moment. Good luck guys 🤘,2023-01-30 18:50
100058784585096.0,Raven Hawk,"These guys, are killer.",2023-02-03 14:06
100010039123783.0,Igor Gruden,Voted twice 😊,2023-01-30 18:33
660468388.0,Roma Tough,Perfection!!,2023-01-30 18:24
100004449425278.0,Dave White,Done. Good luck. 🤘🤘,2023-01-30 19:03
100015566836198.0,Mike Rhodes,Never too late would be great just like the old days,2022-11-21 14:10
100010203875181.0,Steve Wyatt,Yeah see you at The Thekla it's gonna Rock!!!,2022-11-21 12:50
723375339.0,Shaun Herbert,"Can't wait hotel booked, All aboard The Thekla !! 🎸🤘",2022-11-21 11:48
100001084546031.0,Nigel Nattrass,"Isn't it weird that on the same day the boys announce another gig has sold out, dozens of people who claim to have already bought tickets suddenly post on here and claim they ""can't make it"" or that there has been a ""change of plan"", a ""mix up with the booking"" or that one of their party ""has backed out"" ... or some other blatantly fake reason for having tickets to sell ?  You'd have to be extremely gullible to not see that these people are all scammers, using false names, and someone elses' Facebook photos, and are hoping to con people out of their money by claiming they have spare tickets.  If you follow their links, you'll see that one person, who claims to have 4 spare tickets for London, appears to live in San Francisco.....or at least, that's where all ""their"" FB photos were taken.  They are all lying to you. Don't be conned.",2022-11-21 20:02
1354370915.0,Stephen Nelson,Should be up graded to Limelight 1,2022-11-21 12:19
100000696605847.0,Toño Martínez Mendizábal,Congrats 👏👏👏🤟,2022-11-21 14:55
702066674.0,Jonny Gordon,See you in London! 🤘,2022-11-21 20:04
716144238.0,Philip Salkeld,Blood Brother for the opening song?,2022-11-21 11:50
1677230009.0,Mark Hamilton,Never Too Late?,2022-11-21 12:47
100079298928902.0,Frieda Trapp,I got tickets available for sales,2022-11-28 12:31
100040797014865.0,Kaylie Ellis,"I bought tickets only to realize that my friends had gotten them i won’t want it to go to waste since we can’t attend, not really looking for anything higher than the actual price we paid",2022-11-21 12:38
1416697361.0,Kim Eisen,Ordered a shirt. Will get the album on Amazon when released. Thank you!,2022-11-06 11:52
100006784548943.0,Lisa McNamara,,2022-11-05 15:35
1517232601.0,Peter Doolan,Don’t do 3xl no good to me,2022-11-04 21:25
