User Id,Username,Comment Text,Date,sentiment,predicted_emotion
6087902438,conormarcusmusic, same here!,2019-02-12 20:42,positive,neutral
6087902438,conormarcusmusic, yeo,2019-02-12 20:42,positive,neutral
9072941311,aoibheannmusic,so good omg😱,2019-02-12 20:57,positive,admiration
9072941311,aoibheannmusic,so good omg😱,2019-02-12 20:57,positive,admiration
6087902438,conormarcusmusic, ty 🙌,2019-02-12 21:42,positive,neutral
6087902438,conormarcusmusic, ty 🙌,2019-02-12 21:42,positive,neutral
9072941311,aoibheannmusic, np😄,2019-02-12 21:47,positive,neutral
9072941311,aoibheannmusic, np😄,2019-02-12 21:47,positive,neutral
2018013285,quinnmusicco,Yes Kid!!!! 👏 👏 👏 👏 👏 👏,2019-02-12 22:14,positive,approval
2018013285,quinnmusicco,Yes Kid!!!! 👏 👏 👏 👏 👏 👏,2019-02-12 22:14,positive,approval
217939928,tomfletcher,Yes! Wish I could sing it like this. Just showed it to my wife who I wrote this song for and she loved it too. Well done mate.,2019-02-12 23:23,positive,desire
217939928,tomfletcher,Yes! Wish I could sing it like this. Just showed it to my wife who I wrote this song for and she loved it too. Well done mate.,2019-02-12 23:23,positive,desire
1808562142,shannonsteele_xx,👏🏻👏🏻👏🏻,2019-02-12 23:31,positive,approval
1808562142,shannonsteele_xx,👏🏻👏🏻👏🏻,2019-02-12 23:31,positive,approval
7876117188,thomx55,👏👍😀,2019-02-12 23:34,positive,approval
7876117188,thomx55,👏👍😀,2019-02-12 23:34,positive,approval
1588117217,thisisnicoleboschet,Amazing😍,2019-02-12 23:38,positive,admiration
1588117217,thisisnicoleboschet,Amazing😍,2019-02-12 23:38,positive,admiration
214780363,katylouisegrace,Well done!! This is beautiful! 👏🏻,2019-02-12 23:42,positive,admiration
214780363,katylouisegrace,Well done!! This is beautiful! 👏🏻,2019-02-12 23:42,positive,admiration
1630012721,mqsa_,Amazing!!,2019-02-12 23:43,positive,admiration
1630012721,mqsa_,Amazing!!,2019-02-12 23:43,positive,admiration
14643923,maeliantunes,My heart 😍🇧🇷,2019-02-12 23:47,positive,love
14643923,maeliantunes,My heart 😍🇧🇷,2019-02-12 23:47,positive,love
13404976,polianamoreiras, 😍,2019-02-12 23:47,positive,neutral
13404976,polianamoreiras, 😍,2019-02-12 23:47,positive,neutral
6087902438,conormarcusmusic, omg u actually commented! Thanks soo much Tom that means so so much coming from u! Tell ur wife u and her did a good job on the song!❤️❤️😂😂👍🏻👍🏻,2019-02-12 23:51,positive,gratitude
6087902438,conormarcusmusic, omg u actually commented! Thanks soo much Tom that means so so much coming from u! Tell ur wife u and her did a good job on the song!❤️❤️😂😂👍🏻👍🏻,2019-02-12 23:51,positive,gratitude
32113122,chelseycxx,Love this 👏🏼👏🏼👏🏼,2019-02-12 23:55,positive,love
32113122,chelseycxx,Love this 👏🏼👏🏼👏🏼,2019-02-12 23:55,positive,love
179690954,claire.e.molloy,❤️,2019-02-12 23:56,positive,love
179690954,claire.e.molloy,❤️,2019-02-12 23:56,positive,love
1352402,rockandrollher,Conor you are destined for great things. X,2019-02-12 23:58,positive,admiration
1352402,rockandrollher,Conor you are destined for great things. X,2019-02-12 23:58,negative,admiration
2018013285,quinnmusicco, so cool Tom replied! ☺ X,2019-02-12 23:59,positive,admiration
2018013285,quinnmusicco, so cool Tom replied! ☺ X,2019-02-12 23:59,positive,admiration
392608977,riverrmartin, you melt my heart. Please ase never change 💙,2019-02-13 00:05,positive,love
392608977,riverrmartin, you melt my heart. Please ase never change 💙,2019-02-13 00:05,positive,love
289810453,mattjwillis,Wicked mate! 🤘🏼,2019-02-13 00:12,positive,admiration
289810453,mattjwillis,Wicked mate! 🤘🏼,2019-02-13 00:12,positive,admiration
6087902438,conormarcusmusic, thanks so much mate that means a lot coming from you! 🔥,2019-02-13 00:13,positive,gratitude
6087902438,conormarcusmusic, thanks so much mate that means a lot coming from you! 🔥,2019-02-13 00:13,positive,gratitude
3109511756,heather_tracey04,Amazing 😍xx,2019-02-13 00:16,positive,admiration
3109511756,heather_tracey04,Amazing 😍xx,2019-02-13 00:16,positive,admiration
24499231,mailevs,Amazing!!!!!,2019-02-13 00:28,positive,admiration
5465973903,owendanielmusic,Conor this is mad! Congrats!,2019-02-13 00:28,positive,excitement
5465973903,owendanielmusic,Conor this is mad! Congrats!,2019-02-13 00:28,positive,excitement
24499231,mailevs,Amazing!!!!!,2019-02-13 00:28,positive,admiration
53416399,gemwoo,So talented 👍🏻,2019-02-13 00:32,positive,admiration
53416399,gemwoo,So talented 👍🏻,2019-02-13 00:32,positive,admiration
343712799,shannon.weatherup,This is acc insane!! Congratulations!,2019-02-13 00:40,positive,excitement
343712799,shannon.weatherup,This is acc insane!! Congratulations!,2019-02-13 00:40,positive,excitement
6087902438,conormarcusmusic,.weatherup IKR!! Thanks shannon 🙏🏼👍🏻,2019-02-13 00:42,positive,gratitude
353264785,marinakuroiwa,You are really talented!! Keep going 😉,2019-02-13 00:42,positive,admiration
6087902438,conormarcusmusic,.weatherup IKR!! Thanks shannon 🙏🏼👍🏻,2019-02-13 00:42,positive,gratitude
353264785,marinakuroiwa,You are really talented!! Keep going 😉,2019-02-13 00:42,positive,admiration
1279363273,_gabithis,amazing version!!! You're quite talented!,2019-02-13 00:47,positive,admiration
1279363273,_gabithis,amazing version!!! You're quite talented!,2019-02-13 00:47,positive,admiration
190627054,victoria_bza,  check this out absolutely amazing 💙💙,2019-02-13 00:52,positive,admiration
440396668,_annacana,Congratulations Conor!❤️,2019-02-13 00:52,positive,excitement
190627054,victoria_bza,  check this out absolutely amazing 💙💙,2019-02-13 00:52,positive,admiration
440396668,_annacana,Congratulations Conor!❤️,2019-02-13 00:52,positive,excitement
24483676,vikster1983,"One of my favourite songs❤️ love your version, what an amazingly talented young man! Well done 😊🎶",2019-02-13 00:55,positive,admiration
24483676,vikster1983,"One of my favourite songs❤️ love your version, what an amazingly talented young man! Well done 😊🎶",2019-02-13 00:55,positive,admiration
647306715,marilouzano,"Congrats sweetie. This song is amazing and you singing it just gave me the chills. Mcfly is just a great band and you are very talented. Keep going, ok? ❤️",2019-02-13 01:00,positive,admiration
647306715,marilouzano,"Congrats sweetie. This song is amazing and you singing it just gave me the chills. Mcfly is just a great band and you are very talented. Keep going, ok? ❤️",2019-02-13 01:00,positive,admiration
199493415,gmartinsreal,"KEEP SING CONOER <3 XO, From Brazil !",2019-02-13 01:01,neutral,neutral
199493415,gmartinsreal,"KEEP SING CONOER <3 XO, From Brazil !",2019-02-13 01:01,positive,neutral
4571655520,mardeen.jpg, look at dis,2019-02-13 01:04,neutral,neutral
4571655520,mardeen.jpg, look at dis,2019-02-13 01:04,positive,neutral
144217605,gimontenegro, ,2019-02-13 01:05,positive,neutral
144217605,gimontenegro, ,2019-02-13 01:05,positive,neutral
616622153,belenkeuneka,Bien chico ¡,2019-02-13 01:17,positive,neutral
616622153,belenkeuneka,Bien chico ¡,2019-02-13 01:17,positive,neutral
6087902438,conormarcusmusic, thanks Anna! 🙏🏼,2019-02-13 01:19,positive,gratitude
6087902438,conormarcusmusic, thanks Anna! 🙏🏼,2019-02-13 01:19,positive,gratitude
375760353,giulianabonequini,😍🌹,2019-02-13 01:24,positive,approval
375760353,giulianabonequini,😍🌹,2019-02-13 01:24,positive,approval
10774183,brianmcdougall,This is awesome good job!,2019-02-13 01:25,positive,admiration
10774183,brianmcdougall,This is awesome good job!,2019-02-13 01:25,positive,admiration
3933040684,martyyn_k,You got a shoutout from Tom Fletcher! Amazing job!,2019-02-13 01:29,positive,admiration
3933040684,martyyn_k,You got a shoutout from Tom Fletcher! Amazing job!,2019-02-13 01:29,positive,admiration
573633874,leyla.ack,This is just a masterpiece 😍 Congrats! Keep on rocking 🤘🏼 We want more mcfly stuff! Love from Chile xx,2019-02-13 01:31,positive,love
573633874,leyla.ack,This is just a masterpiece 😍 Congrats! Keep on rocking 🤘🏼 We want more mcfly stuff! Love from Chile xx,2019-02-13 01:31,positive,love
51355640,marixdias,Amazing voice ❤,2019-02-13 01:57,positive,admiration
51355640,marixdias,Amazing voice ❤,2019-02-13 01:57,positive,admiration
271306365,wonnysweety,노래 잘한다 👍👍 ❣️,2019-02-13 02:00,positive,love
1603568619,paloma.nonato_,Estou chorando de tão lindo que ficou 💖,2019-02-13 02:00,positive,neutral
1603568619,paloma.nonato_,Estou chorando de tão lindo que ficou 💖,2019-02-13 02:00,positive,neutral
271306365,wonnysweety,노래 잘한다 👍👍 ❣️,2019-02-13 02:00,positive,love
227570879,acarolthing,"Keep it going, Conor! You have so much talent, greetings from Brazil! 🇧🇷",2019-02-13 02:46,positive,admiration
227570879,acarolthing,"Keep it going, Conor! You have so much talent, greetings from Brazil! 🇧🇷",2019-02-13 02:46,positive,admiration
2350723512,husseinatty,Beautiful version xx,2019-02-13 02:48,positive,admiration
2350723512,husseinatty,Beautiful version xx,2019-02-13 02:48,positive,admiration
285294054,camilaospino17,"I love your voice! Keep going!! You were born for this, you are really talented 🎉",2019-02-13 03:21,neutral,love
285294054,camilaospino17,"I love your voice! Keep going!! You were born for this, you are really talented 🎉",2019-02-13 03:21,positive,love
220544090,emytonetto,this is so sweet,2019-02-13 03:34,positive,admiration
220544090,emytonetto,this is so sweet,2019-02-13 03:34,neutral,admiration
8260689,ssunnyfunny,😍😍😍😍😍😍😍😍,2019-02-13 03:50,positive,amusement
8260689,ssunnyfunny,😍😍😍😍😍😍😍😍,2019-02-13 03:50,neutral,amusement
302989113,zuhir_kmd,Amazing voice😍❤️,2019-02-13 06:39,positive,admiration
302989113,zuhir_kmd,Amazing voice😍❤️,2019-02-13 06:39,positive,admiration
38929802,jal7474," what I bought you that guitar for !! Now .... can you play and sing it, like Conor 👌🏼x",2019-02-13 06:54,positive,neutral
38929802,jal7474," what I bought you that guitar for !! Now .... can you play and sing it, like Conor 👌🏼x",2019-02-13 06:54,positive,neutral
877301464,swicks79,I think your followers are about to go through the roof! So nice to see you got recognised and I hope this is the start of a good future for you Conor!,2019-02-13 07:09,positive,optimism
877301464,swicks79,I think your followers are about to go through the roof! So nice to see you got recognised and I hope this is the start of a good future for you Conor!,2019-02-13 07:09,positive,optimism
5944707563,hairbysammiecoppock,"My three year old just said """"i wish i was a big boy like him with a guitar"""" :) x",2019-02-13 07:10,positive,desire
5944707563,hairbysammiecoppock,"My three year old just said """"i wish i was a big boy like him with a guitar"""" :) x",2019-02-13 07:10,positive,desire
185988398,p0go__,Beautiful! Keep at it! 👏🏻👏🏻,2019-02-13 07:11,positive,admiration
185988398,p0go__,Beautiful! Keep at it! 👏🏻👏🏻,2019-02-13 07:11,positive,admiration
3786346,rosemcgillion,Omg I love this kid!  look at his videos 🔥,2019-02-13 07:35,positive,love
3786346,rosemcgillion,Omg I love this kid!  look at his videos 🔥,2019-02-13 07:35,positive,love
5342969033,lisas_holistic_cornwall,.leech.xx This boy is amazing xx,2019-02-13 08:53,positive,admiration
5342969033,lisas_holistic_cornwall,.leech.xx This boy is amazing xx,2019-02-13 08:53,positive,admiration
1634035630,officialraveenahargun,Wow amazing xx,2019-02-13 08:56,positive,admiration
1634035630,officialraveenahargun,Wow amazing xx,2019-02-13 08:56,positive,admiration
245653601,shelley.uding,"You must be so excited that Tom reposted your video!! :D It's how I found you by the way and I'm following :) you're going places, kid! Well done :)",2019-02-13 09:11,positive,excitement
245653601,shelley.uding,"You must be so excited that Tom reposted your video!! :D It's how I found you by the way and I'm following :) you're going places, kid! Well done :)",2019-02-13 09:11,positive,excitement
3324028687,ellieshappyplace,Goosebumps listening to this. Amazing voice.,2019-02-13 09:35,positive,admiration
3324028687,ellieshappyplace,Goosebumps listening to this. Amazing voice.,2019-02-13 09:35,positive,admiration
359753964,mum_of_two.girls,Amazing 🙌🏼 x,2019-02-13 09:38,positive,admiration
359753964,mum_of_two.girls,Amazing 🙌🏼 x,2019-02-13 09:38,positive,admiration
268099682,falling_star_e,Totally deserved! You're great!,2019-02-13 12:04,positive,admiration
268099682,falling_star_e,Totally deserved! You're great!,2019-02-13 12:04,neutral,admiration
10381755233,kb_priv13,this is amazing🙌🙌,2019-02-13 12:13,neutral,admiration
10381755233,kb_priv13,this is amazing🙌🙌,2019-02-13 12:13,positive,admiration
278194507,chloeevans_xo,Amazing voice! Xx,2019-02-13 13:13,positive,admiration
278194507,chloeevans_xo,Amazing voice! Xx,2019-02-13 13:13,positive,admiration
1347978311,ralphjess,Great cover,2019-02-13 13:56,neutral,admiration
1347978311,ralphjess,Great cover,2019-02-13 13:56,positive,admiration
1806871209,buarose_,beautiful song 😍✨ it's all about you,2019-02-13 14:07,positive,admiration
1806871209,buarose_,beautiful song 😍✨ it's all about you,2019-02-13 14:07,positive,admiration
353422040,xxabiixx,,2019-02-13 14:46,positive,neutral
353422040,xxabiixx,,2019-02-13 14:46,positive,neutral
507023500,thekylethorn,This is amazing! Love this,2019-02-13 16:32,positive,love
507023500,thekylethorn,This is amazing! Love this,2019-02-13 16:32,positive,love
3630951657,ellieleech.x, wow 😮 xx,2019-02-13 16:58,positive,surprise
3630951657,ellieleech.x, wow 😮 xx,2019-02-13 16:58,positive,surprise
318521087,amiesmithfenech, 🙌🏼,2019-02-13 17:04,positive,neutral
318521087,amiesmithfenech, 🙌🏼,2019-02-13 17:04,positive,neutral
14335684,robb.films, ,2019-02-13 17:17,positive,neutral
14335684,robb.films, ,2019-02-13 17:17,positive,neutral
527238162,danielle_fx, he is fabulous!! ❤️❤️,2019-02-13 17:20,positive,admiration
527238162,danielle_fx, he is fabulous!! ❤️❤️,2019-02-13 17:20,positive,admiration
1904449559,harryhatcherrr,Well done holyyyy,2019-02-13 18:43,positive,admiration
1904449559,harryhatcherrr,Well done holyyyy,2019-02-13 18:43,positive,admiration
1315475022,charleyjmusic,Amazing conor 🎤🎤,2019-02-13 18:52,positive,admiration
1315475022,charleyjmusic,Amazing conor 🎤🎤,2019-02-13 18:52,positive,admiration
2358140892,rubyywillis,Love ittt 😍😍,2019-02-13 19:06,positive,love
2358140892,rubyywillis,Love ittt 😍😍,2019-02-13 19:06,positive,love
710150670,clairerjm,"Amazing , what a voice! ❤️",2019-02-13 19:42,positive,admiration
710150670,clairerjm,"Amazing , what a voice! ❤️",2019-02-13 19:42,positive,admiration
1108843612,michellewinser,Love your voice 💙,2019-02-13 19:43,positive,love
1108843612,michellewinser,Love your voice 💙,2019-02-13 19:43,positive,love
8199295682,_._susha_._,Very talented! 👍 Love it!,2019-02-13 21:56,positive,admiration
8199295682,_._susha_._,Very talented! 👍 Love it!,2019-02-13 21:56,positive,admiration
265007058,_mariifonseca,,2019-02-13 22:38,positive,neutral
265007058,_mariifonseca,,2019-02-13 22:38,positive,neutral
1523147191,xxlucy_katexx,Amazing xxx,2019-02-13 23:21,positive,admiration
1523147191,xxlucy_katexx,Amazing xxx,2019-02-13 23:21,positive,admiration
25662611,mindfulgem_,Love this cover 😍,2019-02-14 00:23,positive,love
25662611,mindfulgem_,Love this cover 😍,2019-02-14 00:23,positive,love
8572926573,zoemariepiano,Brilliant good lad!🙌🏼🎶☺️,2019-02-14 16:56,positive,admiration
8572926573,zoemariepiano,Brilliant good lad!🙌🏼🎶☺️,2019-02-14 16:56,positive,admiration
5985703411,emermarcus.photo,,2019-02-14 17:37,positive,neutral
5985703411,emermarcus.photo,,2019-02-14 17:37,positive,neutral
177304496,denise_ambrose1,  lovely voice 👍🏻👍🏻,2019-02-14 17:59,positive,admiration
177304496,denise_ambrose1,  lovely voice 👍🏻👍🏻,2019-02-14 17:59,positive,admiration
4936057137,jukie29,What a voice,2019-02-14 18:05,positive,admiration
4936057137,jukie29,What a voice,2019-02-14 18:05,positive,admiration
504135539,_rachel_harwood, our song 😘,2019-02-14 18:54,positive,neutral
504135539,_rachel_harwood, our song 😘,2019-02-14 18:54,positive,neutral
2213601117,nepu.ne,Amazing☺️☺️☺️fromJapan❤️,2019-02-15 14:15,positive,admiration
2213601117,nepu.ne,Amazing☺️☺️☺️fromJapan❤️,2019-02-15 14:15,positive,admiration
6087902438,conormarcusmusic,Thanks everyone,2019-02-15 17:44,positive,gratitude
6087902438,conormarcusmusic,Thanks everyone,2019-02-15 17:44,positive,gratitude
310752936,thiismoraes,"So amazing!!! U rock, dude 😍 Congrats from Brazil 🇧🇷",2019-02-16 18:59,positive,admiration
310752936,thiismoraes,"So amazing!!! U rock, dude 😍 Congrats from Brazil 🇧🇷",2019-02-16 18:59,positive,admiration
1223798495,astonicarol, que fofinhooooooo ❤️❤️❤️❤️🙏🏻,2019-02-17 23:21,positive,love
1223798495,astonicarol, que fofinhooooooo ❤️❤️❤️❤️🙏🏻,2019-02-17 23:21,positive,love
6117302609,heidiclarkee,ur really good holy shit,2019-02-18 12:46,positive,admiration
6117302609,heidiclarkee,ur really good holy shit,2019-02-18 12:46,positive,admiration
186205509,beccamullen_, look at this lads videos,2019-02-20 18:28,positive,neutral
186205509,beccamullen_, look at this lads videos,2019-02-20 18:28,positive,neutral
47903888,jessbuck98, omg so good,2019-02-26 21:09,positive,admiration
47903888,jessbuck98, omg so good,2019-02-26 21:09,positive,admiration
341067204,iknowuknowlisa,Wow you sound fab 👍🏼,2019-04-13 19:28,positive,admiration
595951037.0,Charlene Catherine,This is amazing 💙,2019-04-26 09:12,positive,admiration
7665885821,pheobielola,Absolutely insane ❤️,2019-04-27 15:51,positive,love
6087902438,conormarcusmusic,Thanks Pheobs!! ❤️,2019-04-27 15:54,positive,gratitude
9311672728,amymoranmusic, sounds great 😊,2019-04-27 16:01,positive,admiration
1090205661,fortheloveof_grace,Is there anything you can't sing!!! Amazing x,2019-04-27 16:06,positive,admiration
7271005017,kiittyymckinney,You’re so good Conor 😃,2019-04-27 16:33,positive,admiration
2053540511,filippa.brgdl,🔥,2019-04-27 16:33,positive,neutral
3698099034,johnkambanis15,🙌🙌🙌,2019-04-27 16:53,positive,neutral
3301415093,carabethmusic,Wow the sound of that is beaut 😍 great voice too 🙌,2019-04-27 17:34,positive,admiration
1560608466,paula_comerford79,You are amazing! My 9yr old boy has been obsessing over all of your videos all weekend. You are destined for the big stage and we will be the first to buy those tickets. Hope to see you busking in galway again soon,2019-04-27 22:03,positive,admiration
6087902438,conormarcusmusic,  thanks glad he likes it I started when I was 9 too,2019-04-27 22:26,positive,gratitude
2238475839,jake.dryan,try DAEAAE TUNING ❤️,2019-04-28 01:32,positive,love
1494234076,maylah92,So talented 😍,2019-04-28 16:33,positive,admiration
1904449559,harryhatcherrr,Amazing con x,2019-04-28 16:34,positive,admiration
6087902438,conormarcusmusic, thanks Harry,2019-04-28 16:42,positive,gratitude
8543236672,raphaelhigginshumes,Amazing voice bro!!!👏🏾👌🏾👊🏾💙,2019-04-28 21:48,positive,admiration
5773211297,marthamoxonn,Classssssss x 😂💕,2019-04-29 19:46,positive,neutral
6087902438,conormarcusmusic, thanks Martha!,2019-04-29 20:09,positive,gratitude
6087902438,conormarcusmusic, cheers raph,2019-04-29 20:10,positive,neutral
5773211297,marthamoxonn,Damn every one of those people who just walked past without putting money in that frickin caseee! 😂😂😂,2019-05-04 14:18,positive,annoyance
6087902438,conormarcusmusic, probs cus it’s like a lot o tourists there haha,2019-05-05 13:46,positive,amusement
1315475022,charleyjmusic,You’re amazing Conor💙,2019-05-06 21:51,positive,admiration
1315475022,charleyjmusic,You’re amazing Conor💙,2019-05-06 21:51,positive,admiration
6087902438,conormarcusmusic, thanks charley! 🙏🏼,2019-05-06 21:54,positive,gratitude
6087902438,conormarcusmusic, thanks charley! 🙏🏼,2019-05-06 21:54,positive,gratitude
7665885821,pheobielola,Your just amazing 😭❤️,2019-05-06 21:55,positive,admiration
7665885821,pheobielola,Your just amazing 😭❤️,2019-05-06 21:55,positive,admiration
6087902438,conormarcusmusic, thanks sm pheobs! 👍🏻❤️,2019-05-06 21:55,positive,gratitude
6087902438,conormarcusmusic, thanks sm pheobs! 👍🏻❤️,2019-05-06 21:55,positive,gratitude
1904449559,harryhatcherrr,incredible ❤️,2019-05-06 22:00,positive,admiration
1904449559,harryhatcherrr,incredible ❤️,2019-05-06 22:00,positive,admiration
6087902438,conormarcusmusic, thanks sm Harry 🙏🏼👍🏻,2019-05-06 22:04,positive,gratitude
6087902438,conormarcusmusic, thanks sm Harry 🙏🏼👍🏻,2019-05-06 22:04,positive,gratitude
5773211297,marthamoxonn,💕💕💕 Classssss,2019-05-06 22:11,positive,neutral
5773211297,marthamoxonn,💕💕💕 Classssss,2019-05-06 22:11,positive,neutral
6087902438,conormarcusmusic, thanks Martha 🔥🙏🏼,2019-05-06 22:19,positive,gratitude
6087902438,conormarcusmusic, thanks Martha 🔥🙏🏼,2019-05-06 22:19,positive,gratitude
5394513932,kora_xox,Your so good 😍,2019-05-06 23:15,positive,admiration
5394513932,kora_xox,Your so good 😍,2019-05-06 23:15,positive,admiration
6872249349,caitlinw368,Amazing 💙💙,2019-05-06 23:32,positive,admiration
6872249349,caitlinw368,Amazing 💙💙,2019-05-06 23:32,positive,admiration
3698099034,johnkambanis15,🔥🔥🔥,2019-05-07 07:11,positive,neutral
3698099034,johnkambanis15,🔥🔥🔥,2019-05-07 07:11,positive,neutral
1739105897,danny.corbo,Love this song 🤟🔥,2019-05-07 08:30,positive,love
1739105897,danny.corbo,Love this song 🤟🔥,2019-05-07 08:30,positive,love
6087902438,conormarcusmusic,.corbo same here Danny!,2019-05-07 08:35,positive,neutral
6087902438,conormarcusmusic,.corbo same here Danny!,2019-05-07 08:35,positive,neutral
7730882991,fansbusted,🎉🎉🎉,2019-05-07 09:29,positive,approval
7730882991,fansbusted,🎉🎉🎉,2019-05-07 09:29,positive,approval
8049069024,igjoeymc,Jesus,2019-05-07 16:48,positive,neutral
8049069024,igjoeymc,Jesus,2019-05-07 16:48,positive,neutral
8049069024,igjoeymc,Jesus,2019-05-07 16:56,positive,neutral
8049069024,igjoeymc,Jesus,2019-05-07 16:56,positive,neutral
8049069024,igjoeymc,Jesus,2019-05-07 16:56,positive,neutral
8049069024,igjoeymc,Jesus,2019-05-07 16:56,positive,neutral
8241549218,joslynplantuk,💗💗💗,2019-05-08 19:29,positive,approval
8241549218,joslynplantuk,💗💗💗,2019-05-08 19:29,positive,approval
1735960765,keeleytia,What’s that guitar called! Btw your amazing 💓,2019-05-13 18:38,positive,admiration
1735960765,keeleytia,What’s that guitar called! Btw your amazing 💓,2019-05-13 18:38,positive,admiration
5476843704,charliehrvy,😍❤,2019-05-13 20:12,positive,love
5476843704,charliehrvy,Absolutely love this ❤❤,2019-05-13 20:12,positive,love
11299337845,danielecorbomusic,Classs🔥,2019-05-13 20:25,neutral,neutral
1904449559,harryhatcherrr,Amazing,2019-05-13 20:31,positive,admiration
5865700882,aiysha.music,Always on form conor ❤️❤️,2019-05-13 20:35,positive,love
6087902438,conormarcusmusic, cheers harry,2019-05-13 20:50,positive,neutral
6087902438,conormarcusmusic, thanks danny,2019-05-13 20:50,positive,gratitude
6087902438,conormarcusmusic,.music thanks sm ayish 🔥🙏🏼,2019-05-13 20:51,positive,gratitude
5916184593,cmcshane1304,U still got it,2019-05-13 21:05,positive,neutral
1090205661,fortheloveof_grace,Amazing,2019-05-13 21:15,positive,admiration
1647531928,lucyoneill0,So good 👍👍,2019-05-13 21:33,positive,admiration
3128531643,ryan_lofthouse_,Class conor🔥,2019-05-13 21:34,positive,neutral
1560608466,paula_comerford79,Fantastic 👌,2019-05-13 21:53,positive,admiration
6087902438,conormarcusmusic, thanks Ryan 🔥🙏🏼🙌,2019-05-13 21:55,positive,gratitude
6860103824,angelshieldsxx,Oohhhh sooo goood connorr,2019-05-13 22:26,positive,neutral
5394513932,kora_xox,😍😍,2019-05-14 07:42,positive,amusement
7730882991,fansbusted,🚀🚀🚀,2019-05-14 08:19,positive,approval
7595133063,_katielowry,Great job Conor 👍👍,2019-05-14 08:44,positive,admiration
12249208600,maisierosefreeman,You are so good 👏👏❤️❤️🎶🎶x,2019-05-15 20:37,positive,admiration
6087902438,conormarcusmusic, thankyou,2019-05-15 23:59,positive,neutral
279195430,laurabbandeira,"Cara. Sei nem o que dizer, então não vou dizer nada. ",2019-05-18 14:04,positive,neutral
279195430,laurabbandeira,Ai serio ,2019-05-18 14:06,positive,neutral
279195430,laurabbandeira,Ai serio ,2019-05-18 14:06,positive,neutral
2231043652,ricardoocabello,👏👏👏👏👏👏,2019-05-18 15:50,positive,approval
2231043652,ricardoocabello,👏👏👏👏👏👏,2019-05-18 15:50,positive,approval
407649566,phdeefer,Damn check this out ,2019-06-01 11:20,positive,neutral
1248888583,briannaelyseee,So good Conor!!!,2019-06-01 12:00,positive,admiration
1248888583,briannaelyseee,So good Conor!!!,2019-06-01 12:00,positive,admiration
1527586152,auntie_gertie,Amazing 🌟,2019-06-01 16:20,positive,admiration
1527586152,auntie_gertie,Amazing 🌟,2019-06-01 16:20,positive,admiration
4244802638,thefancyfoxni,Brilliant Conor. 🦊,2019-06-01 18:13,positive,admiration
